city_index,city_country,city_name,city_lat,city_lon,population_2025_1000s,gauge_id,gauge_name,gauge_lat,gauge_lon,distance_km,rsl_low_2100,rsl_central_2100,rsl_high_2100,novlm_low_2100,novlm_central_2100,novlm_high_2100
1,Afghanistan,Herat,34.34817,62.19967,752.91,204,KARACHI,24.81,66.97,1157,,,,,,
2,Afghanistan,Kabul,34.528887,69.17246,4877.024,204,KARACHI,24.81,66.97,1103,,,,,,
3,Afghanistan,Kandahar,31.61332,65.71013,577.128,204,KARACHI,24.81,66.97,767,,,,,,
4,Afghanistan,Mazar-e Sharif,36.70904,67.11087,681.531,204,KARACHI,24.81,66.97,1325,,,,,,
5,Albania,Tiranë (Tirana),41.3275,19.81889,535.702,1075,BAR,42.08,19.08,104,,,,,,
6,Algeria,Annaba,36.9,7.76667,379.346,104,CAGLIARI,39.2,9.17,284,,,,,,
7,Algeria,Batna,35.55597,6.17414,358.478,104,CAGLIARI,39.2,9.17,484,,,,,,
8,Algeria,Blida,36.480781,2.831943,535.641,1892,PALMA_DE_MALLORCA,39.55,2.64,342,,,,,,
9,Algeria,El Djazaïr  (Algiers),36.7525,3.04197,3004.133,1892,PALMA_DE_MALLORCA,39.55,2.64,313,,,,,,
10,Algeria,El Djelfa,34.67279,3.263,606.968,960,ALICANTE,38.34,-0.48,528,,,,,,
11,Algeria,Qacentina,36.354921,6.607293,426.746,104,CAGLIARI,39.2,9.17,389,,,,,,
12,Algeria,Sétif,36.19112,5.41373,344.671,1892,PALMA_DE_MALLORCA,39.55,2.64,446,,,,,,
13,Algeria,Wahran (Oran),35.69111,-0.64167,966.494,1455,ALMERIA,36.83,-2.48,208,,,,,,
14,Angola,Benguela,-12.576,13.405,878.004,914,WALVIS_BAY,-22.95,14.5,1161,,,,,,
15,Angola,Cabinda,-5.55,12.2,990.695,1049,TEMA,5.62,0.0,1840,,,,,,
16,Angola,Cuito,-12.383,16.933,704.349,914,WALVIS_BAY,-22.95,14.5,1204,,,,,,
17,Angola,Huambo,-12.77611,15.73917,777.336,914,WALVIS_BAY,-22.95,14.5,1140,,,,,,
18,Angola,Lobito,-12.364,13.536,505.576,914,WALVIS_BAY,-22.95,14.5,1183,,,,,,
19,Angola,Luanda,-8.83682,13.23432,10027.897,914,WALVIS_BAY,-22.95,14.5,1577,,,,,,
20,Angola,Lubango,-14.91717,13.4925,1047.806,914,WALVIS_BAY,-22.95,14.5,900,,,,,,
21,Angola,Malanje,-9.54,16.341,861.38,914,WALVIS_BAY,-22.95,14.5,1506,,,,,,
22,Angola,Uige,-7.1069,15.4406,686.667,914,WALVIS_BAY,-22.95,14.5,1766,,,,,,
23,Argentina,Bahia Blanca,-38.7196,-62.27243,327.329,223,QUEQUEN,-38.58,-58.7,311,,,,,,
24,Argentina,Buenos Aires,-34.605083,-58.400368,15752.275,157,BUENOS_AIRES,-34.6,-58.37,3,0.21170588235294116,0.522,1.8542941176470584,0.21070588235294113,0.5195000000000001,1.851147058823529
25,Argentina,Córdoba,-31.4135,-64.18105,1640.599,832,PALERMO,-34.57,-58.4,644,,,,,,
26,Argentina,Corrientes,-27.4806,-58.8341,432.527,433,COLONIA,-34.48,-57.85,785,,,,,,
27,Argentina,La Plata,-34.92145,-57.95453,933.193,433,COLONIA,-34.48,-57.85,50,0.20170588235294118,0.514,1.8501176470588232,0.21070588235294113,0.5205,1.8566764705882348
28,Argentina,Mar Del Plata,-38.00228,-57.55754,698.471,857,MAR_DEL_PLATA,-38.03,-57.53,4,0.16241176470588234,0.474,1.814382352941176,0.20755882352941177,0.516,1.8538235294117642
29,Argentina,Mendoza,-32.89084,-68.82717,1257.182,499,VALPARAISO,-33.03,-71.63,262,,,,,,
30,Argentina,Neuquén-Plottier-Cipolletti,-38.95143,-68.064809,439.389,2262,CORRAL_II,-39.88,-73.42,472,,,,,,
31,Argentina,Posadas,-27.36708,-55.89608,419.963,542,IMBITUBA,-28.23,-48.65,720,,,,,,
32,Argentina,Resistencia,-27.46056,-58.98389,456.388,433,COLONIA,-34.48,-57.85,789,,,,,,
33,Argentina,Rosario,-32.94682,-60.63932,1631.093,832,PALERMO,-34.57,-58.4,275,,,,,,
34,Argentina,Salta,-24.7859,-65.41166,737.555,510,ANTOFAGASTA_2,-23.65,-70.4,522,,,,,,
35,Argentina,San Juan,-31.5375,-68.53639,560.819,499,VALPARAISO,-33.03,-71.63,335,,,,,,
36,Argentina,San Miguel de Tucumán,-26.82414,-65.2226,1051.043,619,CALDERA,-27.07,-70.83,557,,,,,,
37,Argentina,San Salvador de Jujuy,-24.19456,-65.29712,383.507,510,ANTOFAGASTA_2,-23.65,-70.4,523,,,,,,
38,Argentina,Santa Fe,-31.632717,-60.698281,596.474,832,PALERMO,-34.57,-58.4,391,,,,,,
39,Argentina,Santiago Del Estero,-27.79511,-64.26149,464.131,619,CALDERA,-27.07,-70.83,654,,,,,,
40,Armenia,Yerevan,40.181998,44.514619,1100.237,51,BATUMI,41.63,41.7,286,,,,,,
41,Australia,Adelaide,-34.92866,138.59863,1392.943,448,PORT_ADELAIDE,-34.78,138.48,20,0.256735294117647,0.5660000000000001,1.909794117647058,0.22688235294117648,0.532,1.8757941176470583
42,Australia,Brisbane,-27.46794,153.02809,2568.173,822,BRISBANE,-27.37,153.17,18,0.20088235294117646,0.5325,2.0069999999999997,0.25302941176470584,0.5775,2.055647058823529
43,Australia,Canberra,-35.28346,149.12807,482.986,2312,JERVIS_BAY_II,-35.12,150.71,145,,,,,,
44,Australia,Central Coast,-33.42,151.39583,347.43,549,CAMP_COVE,-33.83,151.28,47,0.18488235294117647,0.532,1.976441176470588,0.24488235294117644,0.5905,2.0379999999999994
45,Australia,Gold Coast-Tweed Head,-28.00029,153.43088,752.57,1704,GOLD_COAST_SEAWAY_2,-27.95,153.42,6,0.20988235294117646,0.5405,2.0147352941176466,0.25302941176470584,0.5785,2.056382352941176
46,Australia,Melbourne,-37.814,144.96332,5391.886,1033,STONY_POINT,-38.37,145.22,66,0.16273529411764703,0.487,1.8221176470588232,0.22573529411764703,0.5305,1.865176470588235
47,Australia,Newcastle-Maitland,-32.924878,151.740852,469.794,837,NEWCASTLE_V,-32.92,151.79,5,0.22888235294117645,0.573,2.03,0.24973529411764703,0.5920000000000001,2.048294117647058
48,Australia,Perth,-31.947841,115.852514,2169.192,111,FREMANTLE,-32.06,115.74,16,0.23461764705882354,0.5785,2.0067941176470585,0.2137647058823529,0.5575,1.9870588235294115
49,Australia,Sunshine Coast,-26.66008,153.09953,376.114,1493,MOOLOOLABA_2,-26.68,153.13,4,0.19988235294117648,0.5335,2.014088235294117,0.25302941176470584,0.5795,2.064441176470588
50,Australia,Sydney,-33.86785,151.20732,5248.788,196,SYDNEY,-33.85,151.23,3,0.18288235294117647,0.53,1.973882352941176,0.24402941176470588,0.5905,2.036441176470588
51,Australia,Wollongong,-34.424,150.89345,318.535,831,PORT_KEMBLA,-34.47,150.91,5,0.16202941176470587,0.516,1.9599411764705879,0.24102941176470588,0.5925,2.0365294117647057
52,Austria,Wien (Vienna),48.206443,16.370725,2005.497,154,TRIESTE,45.65,13.76,347,,,,,,
53,Azerbaijan,Baku,40.37767,49.89201,2496.495,51,BATUMI,41.63,41.7,702,,,,,,
54,Azerbaijan,Gäncä,40.68278,46.36056,359.663,51,BATUMI,41.63,41.7,405,,,,,,
55,Azerbaijan,Sumquayit,40.58972,49.66861,378.08,51,BATUMI,41.63,41.7,678,,,,,,
56,Bahrain,Al-Manamah (Manama),26.21536,50.5832,743.066,1887,MASIRAH,20.68,58.87,1046,,,,,,
57,Bangladesh,Barisal,22.70194,90.37111,565.243,1496,CHARCHANGA,22.22,91.05,88,0.2133235294117647,0.6595,2.129117647058823,0.18702941176470586,0.5195000000000001,1.9658235294117645
58,Bangladesh,Bogra,24.85,89.36667,981.223,1002,TRIBENI,22.98,88.4,230,,,,,,
59,Bangladesh,Chittagong,22.33306,91.83639,5653.493,1496,CHARCHANGA,22.22,91.05,82,0.2133235294117647,0.6595,2.129117647058823,0.18702941176470586,0.5195000000000001,1.9658235294117645
60,Bangladesh,Comilla,23.45778,91.20444,690.86,1496,CHARCHANGA,22.22,91.05,139,,,,,,
61,Bangladesh,Dhaka,23.7104,90.40744,24652.864,1496,CHARCHANGA,22.22,91.05,178,,,,,,
62,Bangladesh,Khulna,22.80978,89.56439,980.2,1454,KHEPUPARA,21.83,89.83,112,,,,,,
63,Bangladesh,Mymensingh,24.75,90.4,509.237,1002,TRIBENI,22.98,88.4,283,,,,,,
64,Bangladesh,Rajshahi,24.36667,88.6,1007.015,1002,TRIBENI,22.98,88.4,156,,,,,,
65,Bangladesh,Rangpur,25.75,89.25,456.821,1002,TRIBENI,22.98,88.4,320,,,,,,
66,Bangladesh,Rupganj,23.792554,90.520591,662.138,1496,CHARCHANGA,22.22,91.05,183,,,,,,
67,Bangladesh,Sylhet,24.89667,91.87167,1032.982,1496,CHARCHANGA,22.22,91.05,310,,,,,,
68,Belarus,Brest,52.09755,23.68775,370.503,289,PIONERSKY,54.95,20.22,392,,,,,,
69,Belarus,Gomel,52.4345,30.9754,575.827,37,DAUGAVGRIVA,57.05,24.03,680,,,,,,
70,Belarus,Grodno,53.6884,23.8258,401.629,289,PIONERSKY,54.95,20.22,273,,,,,,
71,Belarus,Minsk,53.9,27.56667,2070.934,37,DAUGAVGRIVA,57.05,24.03,415,,,,,,
72,Belarus,Mogilev,53.9141,30.33764,394.873,37,DAUGAVGRIVA,57.05,24.03,529,,,,,,
73,Belarus,Vitebsk,55.19048,30.2033,384.385,37,DAUGAVGRIVA,57.05,24.03,435,,,,,,
74,Belgium,Antwerpen,51.21989,4.40346,1064.868,20,VLISSINGEN,51.44,3.6,61,0.1406470588235294,0.5795,1.8449999999999998,0.13523529411764704,0.575,1.837882352941176
75,Belgium,Bruxelles-Brussel,50.846735,4.349919,2141.515,20,VLISSINGEN,51.44,3.6,84,0.1406470588235294,0.5795,1.8449999999999998,0.13523529411764704,0.575,1.837882352941176
76,Belgium,Charleroi,50.41136,4.44448,419.244,20,VLISSINGEN,51.44,3.6,129,,,,,,
77,Belgium,Gent,51.05,3.71667,479.034,20,VLISSINGEN,51.44,3.6,44,0.1406470588235294,0.5795,1.8449999999999998,0.13523529411764704,0.575,1.837882352941176
78,Belgium,Liège,50.63373,5.56749,688.582,20,VLISSINGEN,51.44,3.6,164,,,,,,
79,Benin,Abomey-Calavi,6.44852,2.35566,1375.217,1049,TEMA,5.62,0.0,277,,,,,,
80,Benin,Cotonou,6.36536,2.41833,757.989,1049,TEMA,5.62,0.0,280,,,,,,
81,Benin,Djougou,9.70853,1.66598,410.272,1049,TEMA,5.62,0.0,491,,,,,,
82,Benin,Parakou,9.33716,2.63031,442.127,1049,TEMA,5.62,0.0,505,,,,,,
83,Bolivia (Plurinational State of),Cochabamba,-17.3895,-66.1568,1460.285,618,ARICA,-18.47,-70.33,458,,,,,,
84,Bolivia (Plurinational State of),La Paz,-16.5,-68.15,1997.368,618,ARICA,-18.47,-70.33,319,,,,,,
85,Bolivia (Plurinational State of),Oruro,-17.98333,-67.15,352.525,618,ARICA,-18.47,-70.33,341,,,,,,
86,Bolivia (Plurinational State of),Santa Cruz,-17.79891,-63.169825,1891.227,618,ARICA,-18.47,-70.33,761,,,,,,
87,Bosnia and Herzegovina,Sarajevo,43.84864,18.35644,348.404,1706,SUCURAJ,43.13,17.2,123,,,,,,
88,Brazil,Anápolis,-16.32667,-48.95278,405.985,1032,ILHA_FISCAL,-22.9,-43.17,950,,,,,,
89,Brazil,Aracaju,-10.91111,-37.07167,1081.926,578,SALVADOR,-12.97,-38.52,278,,,,,,
90,Brazil,Baixada Santista,-23.957,-46.326609,1981.793,726,CANANEIA,-25.02,-47.93,201,,,,,,
91,Brazil,Bauru,-22.31472,-49.06056,391.039,726,CANANEIA,-25.02,-47.93,322,,,,,,
92,Brazil,Belém,-1.456142,-48.478988,2453.798,580,BELEM,-1.45,-48.5,2,0.20673529411764704,0.569,2.0035,0.28602941176470587,0.617,2.0476764705882347
93,Brazil,Belo Horizonte,-19.92083,-43.93778,6351.683,1032,ILHA_FISCAL,-22.9,-43.17,341,,,,,,
94,Brazil,Blumenau,-26.91944,-49.06611,367.93,542,IMBITUBA,-28.23,-48.65,152,,,,,,
95,Brazil,Boa Vista,2.81972,-60.67333,369.062,580,BELEM,-1.45,-48.5,1436,,,,,,
96,Brazil,Brasília,-15.77972,-47.92972,4990.929,1032,ILHA_FISCAL,-22.9,-43.17,937,,,,,,
97,Brazil,Campina Grande,-7.23056,-35.88111,413.763,556,RECIFE,-8.05,-34.87,144,,,,,,
98,Brazil,Campinas,-22.910942,-47.065587,3491.584,726,CANANEIA,-25.02,-47.93,251,,,,,,
99,Brazil,Campo Grande,-20.456697,-54.618515,943.313,726,CANANEIA,-25.02,-47.93,854,,,,,,
100,Brazil,Campos dos Goytacazes,-21.766369,-41.319567,465.531,1032,ILHA_FISCAL,-22.9,-43.17,229,,,,,,
101,Brazil,Caruaru,-8.28333,-35.97611,350.672,556,RECIFE,-8.05,-34.87,125,,,,,,
102,Brazil,Cascavel,-24.95583,-53.45528,331.156,726,CANANEIA,-25.02,-47.93,557,,,,,,
103,Brazil,Caxias Do Sul,-29.16806,-51.17944,508.595,542,IMBITUBA,-28.23,-48.65,268,,,,,,
104,Brazil,Cuiabá,-15.59611,-56.09667,606.05,726,CANANEIA,-25.02,-47.93,1351,,,,,,
105,Brazil,Curitiba,-25.42778,-49.27306,3889.135,726,CANANEIA,-25.02,-47.93,143,,,,,,
106,Brazil,Feira De Santana,-12.26667,-38.96667,636.802,578,SALVADOR,-12.97,-38.52,92,0.22073529411764703,0.5800000000000001,2.0489411764705876,0.26188235294117646,0.5900000000000001,2.0552647058823523
107,Brazil,Florianópolis,-27.59667,-48.54917,1323.851,542,IMBITUBA,-28.23,-48.65,71,0.2284411764705882,0.5885,2.0174411764705877,0.237,0.565,1.9917352941176467
108,Brazil,Fortaleza,-3.74117,-38.543575,4284.446,556,RECIFE,-8.05,-34.87,629,,,,,,
109,Brazil,Franca,-20.53861,-47.40083,367.429,726,CANANEIA,-25.02,-47.93,502,,,,,,
110,Brazil,Goiânia,-16.67861,-49.25389,2927.077,726,CANANEIA,-25.02,-47.93,939,,,,,,
111,Brazil,Grande São Luís,-2.538539,-44.283186,1548.213,580,BELEM,-1.45,-48.5,485,,,,,,
112,Brazil,Grande Vitória,-20.305424,-40.307915,2220.565,1032,ILHA_FISCAL,-22.9,-43.17,414,,,,,,
113,Brazil,João Pessoa,-7.115,-34.86306,1447.783,556,RECIFE,-8.05,-34.87,104,,,,,,
114,Brazil,Joinville,-26.30444,-48.84556,1374.629,726,CANANEIA,-25.02,-47.93,170,,,,,,
115,Brazil,Juazeiro Do Norte,-7.21306,-39.31528,492.096,556,RECIFE,-8.05,-34.87,499,,,,,,
116,Brazil,Juiz De Fora,-21.76417,-43.35028,601.316,1032,ILHA_FISCAL,-22.9,-43.17,128,,,,,,
117,Brazil,Jundiaí,-23.188254,-46.891347,720.672,726,CANANEIA,-25.02,-47.93,230,,,,,,
118,Brazil,Londrina,-23.31028,-51.16278,942.459,726,CANANEIA,-25.02,-47.93,379,,,,,,
119,Brazil,Macapá,0.03889,-51.06639,525.505,580,BELEM,-1.45,-48.5,330,,,,,,
120,Brazil,Maceió,-9.66583,-35.73528,1387.917,556,RECIFE,-8.05,-34.87,203,,,,,,
121,Brazil,Manaus,-3.10194,-60.025,2434.64,580,BELEM,-1.45,-48.5,1295,,,,,,
122,Brazil,Maringá,-23.42528,-51.93861,446.368,726,CANANEIA,-25.02,-47.93,444,,,,,,
123,Brazil,Montes Claros,-16.735,-43.86167,418.381,1032,ILHA_FISCAL,-22.9,-43.17,690,,,,,,
124,Brazil,Natal,-5.795,-35.20944,1575.052,556,RECIFE,-8.05,-34.87,254,,,,,,
125,Brazil,Pelotas,-31.77194,-52.3425,335.719,764,LA_PALOMA,-34.65,-54.15,362,,,,,,
126,Brazil,Petrolina,-9.39861,-40.50083,513.377,578,SALVADOR,-12.97,-38.52,453,,,,,,
127,Brazil,Piracicaba,-22.72528,-47.64917,418.776,726,CANANEIA,-25.02,-47.93,257,,,,,,
128,Brazil,Ponta Grossa,-25.095,-50.16194,366.686,726,CANANEIA,-25.02,-47.93,225,,,,,,
129,Brazil,Pôrto Alegre,-30.03306,-51.23,4268.956,542,IMBITUBA,-28.23,-48.65,321,,,,,,
130,Brazil,Pôrto Velho,-8.76194,-63.90389,554.932,458,MATARANI,-17.0,-72.12,1278,,,,,,
131,Brazil,Recife,-8.05389,-34.88111,4344.046,556,RECIFE,-8.05,-34.87,1,0.19888235294117645,0.5675,2.059617647058823,0.27602941176470586,0.6125,2.101382352941176
132,Brazil,Ribeirão  Preto,-21.1775,-47.81028,757.604,726,CANANEIA,-25.02,-47.93,428,,,,,,
133,Brazil,Rio Branco,-9.97472,-67.81,393.261,458,MATARANI,-17.0,-72.12,910,,,,,,
134,Brazil,Rio de Janeiro,-22.90278,-43.2075,13923.245,1032,ILHA_FISCAL,-22.9,-43.17,4,0.22358823529411762,0.5700000000000001,2.026529411764705,0.24829411764705883,0.5760000000000001,2.028647058823529
135,Brazil,Salvador,-12.97111,-38.51083,4029.909,578,SALVADOR,-12.97,-38.52,1,0.22073529411764703,0.5800000000000001,2.0489411764705876,0.26188235294117646,0.5900000000000001,2.0552647058823523
136,Brazil,São José do Rio Preto,-20.81972,-49.37944,460.608,726,CANANEIA,-25.02,-47.93,491,,,,,,
137,Brazil,São José dos Campos,-23.17944,-45.88694,764.5,1032,ILHA_FISCAL,-22.9,-43.17,280,,,,,,
138,Brazil,São Paulo,-23.5475,-46.63611,22990.007,726,CANANEIA,-25.02,-47.93,210,,,,,,
139,Brazil,Sorocaba,-23.50167,-47.45806,829.049,726,CANANEIA,-25.02,-47.93,176,,,,,,
140,Brazil,Taubaté,-23.02639,-45.55528,328.121,1032,ILHA_FISCAL,-22.9,-43.17,245,,,,,,
141,Brazil,Teresina,-5.08917,-42.80194,1068.548,580,BELEM,-1.45,-48.5,752,,,,,,
142,Brazil,Uberaba,-19.74833,-47.93194,350.516,726,CANANEIA,-25.02,-47.93,587,,,,,,
143,Brazil,Uberlândia,-18.91861,-48.27722,725.229,726,CANANEIA,-25.02,-47.93,680,,,,,,
144,Brazil,Vale do Aço,-19.940497,-43.935443,541.665,1032,ILHA_FISCAL,-22.9,-43.17,339,,,,,,
145,Brazil,Vitória da Conquista,-14.86611,-40.83944,347.607,578,SALVADOR,-12.97,-38.52,328,,,,,,
146,Brazil,Volta Redonda,-22.52306,-44.10417,453.819,1032,ILHA_FISCAL,-22.9,-43.17,105,,,,,,
147,Bulgaria,Plovdiv,42.15,24.75,347.17,375,KAVALLA,40.93,24.41,139,,,,,,
148,Bulgaria,Sofia,42.69751,23.32415,1286.46,375,KAVALLA,40.93,24.41,216,,,,,,
149,Bulgaria,Varna,43.21667,27.91667,334.289,318,VARNA,43.18,27.92,4,0.0036176470588235297,0.428,1.7561176470588231,0.029764705882352936,0.44999999999999996,1.7748235294117642
150,Burkina Faso,Bobo-Dioulasso,11.17715,-4.2979,1243.53,331,TAKORADI,4.88,-1.75,755,,,,,,
151,Burkina Faso,Ouagadougou,12.36423,-1.53834,3520.821,1049,TEMA,5.62,0.0,770,,,,,,
152,Burundi,Bujumbura,-3.3822,29.3644,1350.147,1600,ZANZIBAR,-6.15,39.18,1132,,,,,,
153,Cambodia,Phnum Pénh (Phnom Penh),11.56245,104.91601,2425.801,1495,VUNGTAU,10.33,107.07,272,,,,,,
154,Cameroon,Bafoussam,5.47366,10.41786,495.735,1049,TEMA,5.62,0.0,1154,,,,,,
155,Cameroon,Bamenda,5.95266,10.15824,636.145,1049,TEMA,5.62,0.0,1126,,,,,,
156,Cameroon,Douala,4.04827,9.70428,4346.418,1049,TEMA,5.62,0.0,1090,,,,,,
157,Cameroon,Garoua,9.3,13.4,390.652,1049,TEMA,5.62,0.0,1534,,,,,,
158,Cameroon,Loum,4.7182,9.7351,623.336,1049,TEMA,5.62,0.0,1084,,,,,,
159,Cameroon,Mbouda,5.62578,10.25517,628.742,1049,TEMA,5.62,0.0,1136,,,,,,
160,Cameroon,Yaoundé,3.86667,11.51667,4854.255,1049,TEMA,5.62,0.0,1292,,,,,,
161,Canada,Calgary,51.044072,-114.059314,1687.902,1245,NEW  WESTMINSTER,49.2,-122.92,664,,,,,,
162,Canada,Edmonton,53.543409,-113.503721,1588.595,1245,NEW  WESTMINSTER,49.2,-122.92,813,,,,,,
163,Canada,Halifax,44.647712,-63.581778,426.167,96,HALIFAX,44.67,-63.58,2,0.34708823529411764,0.8195,2.2234705882352936,0.19438235294117645,0.667,2.067647058823529
164,Canada,Hamilton,43.249459,-79.847539,793.083,148,BALTIMORE,39.27,-76.58,520,,,,,,
165,Canada,Kitchener-Cambrigde-Waterloo,43.42537,-80.5112,599.702,148,BALTIMORE,39.27,-76.58,567,,,,,,
166,Canada,London,42.98339,-81.23304,526.761,148,BALTIMORE,39.27,-76.58,568,,,,,,
167,Canada,Montréal,45.50884,-73.58781,4377.306,183,PORTLAND ,43.66,-70.25,335,,,,,,
168,Canada,Oshawa,43.90012,-78.84957,418.367,1637,BERGEN_POINT,40.64,-74.14,531,,,,,,
169,Canada,Ottawa-Gatineau,45.416598,-75.697997,1465.784,288,SEAVEY_ISLAND,43.08,-70.74,473,,,,,,
170,Canada,Québec,46.81228,-71.21454,858.207,1597,RIMOUSKI,48.48,-68.52,274,,,,,,
171,Canada,Saskatoon,52.11679,-106.63452,351.903,447,CHURCHILL,58.77,-94.18,1077,,,,,,
172,Canada,St. Catharines-Niagara,43.16681,-79.24958,430.082,148,BALTIMORE,39.27,-76.58,488,,,,,,
173,Canada,Toronto,43.70011,-79.4163,6491.286,148,BALTIMORE,39.27,-76.58,547,,,,,,
174,Canada,Vancouver,49.24966,-123.11934,2707.925,175,VANCOUVER,49.28,-123.12,3,0.04517647058823529,0.32999999999999996,1.6952058823529408,0.14717647058823527,0.431,1.7963235294117643
175,Canada,Victoria,48.4329,-123.3693,405.432,166,VICTORIA,48.42,-123.37,1,0.0861764705882353,0.3765,1.7613529411764703,0.1761764705882353,0.4665,1.8466764705882346
176,Canada,Windsor,42.281051,-83.007948,346.636,360,WASHINGTON_DC,38.87,-77.02,633,,,,,,
177,Canada,Winnipeg,49.895451,-97.129437,857.367,447,CHURCHILL,58.77,-94.18,1006,,,,,,
178,Central African Republic,Bangui,4.36122,18.55496,1016.148,1049,TEMA,5.62,0.0,2062,,,,,,
179,Chad,N'Djaména,12.10672,15.0444,1722.784,1049,TEMA,5.62,0.0,1804,,,,,,
180,Chile,Antofagasta,-23.65,-70.4,466.43,510,ANTOFAGASTA_2,-23.65,-70.4,0,0.05314705882352941,0.356,1.7467941176470583,0.2531470588235294,0.5509999999999999,1.9396764705882348
181,Chile,Concepción,-36.82699,-73.04977,929.357,571,TALCAHUANO,-36.68,-73.1,17,0.12155882352941176,0.40900000000000003,1.695147058823529,0.23041176470588232,0.505,1.7897058823529408
182,Chile,La Serena-Coquimbo,-29.90453,-71.24894,524.886,619,CALDERA,-27.07,-70.83,318,,,,,,
183,Chile,Santiago,-33.45694,-70.64827,6999.457,499,VALPARAISO,-33.03,-71.63,103,,,,,,
184,Chile,Temuco,-38.73333,-72.6,359.362,2262,CORRAL_II,-39.88,-73.42,146,,,,,,
185,Chile,Valparaíso,-33.03932,-71.62725,1024.432,499,VALPARAISO,-33.03,-71.63,1,0.030705882352941173,0.3255,1.652882352941176,0.2388529411764706,0.524,1.8485882352941172
186,China,Akesu,41.169547,80.262646,478.255,1002,TRIBENI,22.98,88.4,2163,,,,,,
187,China,Ankang,32.691183,109.029694,766.403,1405,LIANYUNGANG,34.75,119.45,991,,,,,,
188,China,Anlu,31.2575,113.67833,395.282,1405,LIANYUNGANG,34.75,119.45,664,,,,,,
189,China,Anning,24.921072,102.478401,356.69,841,HONDAU,20.67,106.8,648,,,,,,
190,China,Anqing,30.542972,117.0533,811.56,979,LUSI,32.13,121.62,469,,,,,,
191,China,Anqiu,36.43417,119.1925,847.608,1404,SHIJIUSUO,35.38,119.55,122,,,,,,
192,China,Anshan,41.12361,122.99,1738.434,1513,LAOHUTAN,38.87,121.68,275,,,,,,
193,China,Anshun,26.24441,105.932401,685.934,1408,BEIHAI,21.48,109.08,620,,,,,,
194,China,Anyang,36.094436,114.35034,1738.621,1403,TANGGU,39.0,117.72,439,,,,,,
195,China,Baicheng,45.618331,122.841797,360.648,614,QINHUANGDAO,39.9,119.6,689,,,,,,
196,China,Baishan,41.937333,126.422863,983.008,1007,WONSAN,39.17,127.45,320,,,,,,
197,China,Baiyin,36.548652,104.183117,435.51,1403,TANGGU,39.0,117.72,1221,,,,,,
198,China,Baoding,38.85111,115.49028,2190.065,1403,TANGGU,39.0,117.72,194,,,,,,
199,China,Baoji,34.365118,107.200449,1317.341,1403,TANGGU,39.0,117.72,1070,,,,,,
200,China,Baotou,40.65222,109.82222,2425.695,1403,TANGGU,39.0,117.72,700,,,,,,
201,China,Bayannaoer,40.750478,107.40523,492.061,1403,TANGGU,39.0,117.72,902,,,,,,
202,China,Bazhong,31.866216,106.732539,1268.085,1408,BEIHAI,21.48,109.08,1179,,,,,,
203,China,Beihai,21.478511,109.119973,515.4,1408,BEIHAI,21.48,109.08,4,0.07076470588235294,0.542,2.0349705882352938,0.23788235294117646,0.5765,2.0419705882352934
204,China,Beijing,39.9075,116.39723,22596.455,1403,TANGGU,39.0,117.72,152,,,,,,
205,China,Bengbu,32.94083,117.36083,975.189,1405,LIANYUNGANG,34.75,119.45,279,,,,,,
206,China,Benxi,41.28861,123.765,1258.118,723,DALIAN,38.87,121.68,323,,,,,,
207,China,Bijie,27.306953,105.28368,746.861,1408,BEIHAI,21.48,109.08,754,,,,,,
208,China,Binzhou,37.381079,118.010852,1263.648,1403,TANGGU,39.0,117.72,182,,,,,,
209,China,Botou,38.06667,116.56667,463.262,1403,TANGGU,39.0,117.72,144,,,,,,
210,China,Bozhou,33.870279,115.776985,877.072,1405,LIANYUNGANG,34.75,119.45,352,,,,,,
211,China,Cangzhou,38.31667,116.86667,604.747,1403,TANGGU,39.0,117.72,106,,,,,,
212,China,Cenxi,22.919083,110.994456,681.374,933,ZHAPO,21.58,111.82,172,,,,,,
213,China,Changchun,43.882494,125.293964,4891.022,1007,WONSAN,39.17,127.45,554,,,,,,
214,China,Changde,29.04638,111.6783,938.279,1366,TSIM_BEI_TSUI,22.49,114.01,766,,,,,,
215,China,Changge,34.222382,113.773631,596.593,1405,LIANYUNGANG,34.75,119.45,524,,,,,,
216,China,Changji,44.011737,87.303752,440.881,1002,TRIBENI,22.98,88.4,2343,,,,,,
217,China,Changning,26.407769,112.395699,599.6,1366,TSIM_BEI_TSUI,22.49,114.01,466,,,,,,
218,China,Changsha,28.227394,112.938269,5128.273,1366,TSIM_BEI_TSUI,22.49,114.01,648,,,,,,
219,China,Changshu,31.653905,120.746654,1123.542,979,LUSI,32.13,121.62,98,0.42573529411764705,0.8069999999999999,2.347117647058823,0.23702941176470588,0.581,2.1196176470588233
220,China,Changyi,36.854566,119.391267,580.554,1404,SHIJIUSUO,35.38,119.55,165,,,,,,
221,China,Changzhi,36.192128,113.115533,949.309,1403,TANGGU,39.0,117.72,512,,,,,,
222,China,"Changzhou, Jiangsu",31.794314,119.958917,4180.039,979,LUSI,32.13,121.62,161,,,,,,
223,China,Chaohu,31.6,117.86667,532.467,979,LUSI,32.13,121.62,360,,,,,,
224,China,Chaoyang,41.577292,120.451132,581.899,614,QINHUANGDAO,39.9,119.6,200,,,,,,
225,China,Chaozhou,23.66513,116.63786,1545.079,1406,SHANWEI,22.75,115.35,167,,,,,,
